Date,Strategy,BH
2017-03-19 00:00:00 UTC,7639.52,1767.16
2017-03-20 00:00:00 UTC,7799.71,1804.21
2017-03-21 00:00:00 UTC,8209.50,1899.00
2017-03-22 00:00:00 UTC,8004.59,1851.61
2017-03-23 00:00:00 UTC,7964.19,1842.26
2017-03-24 00:00:00 UTC,8788.88,2033.02
2017-03-25 00:00:00 UTC,9703.48,2244.59
2017-03-26 00:00:00 UTC,9247.20,2139.04
2017-03-27 00:00:00 UTC,8410.24,1945.44
2017-03-28 00:00:00 UTC,9286.31,2148.09
2017-03-29 00:00:00 UTC,9027.19,2088.15
2017-03-30 00:00:00 UTC,10362.78,2397.10
2017-03-31 00:00:00 UTC,11337.88,2622.65
2017-04-01 00:00:00 UTC,11315.48,2617.47
2017-04-02 00:00:00 UTC,16158.47,3737.74
2017-04-03 00:00:00 UTC,14297.62,3307.29
2017-04-04 00:00:00 UTC,15619.40,3613.05
2017-04-05 00:00:00 UTC,15112.34,3495.75
2017-04-06 00:00:00 UTC,15843.20,3664.82
2017-04-07 00:00:00 UTC,13921.64,3220.32
2017-04-08 00:00:00 UTC,14904.00,3447.56
2017-04-09 00:00:00 UTC,14707.47,3402.10
2017-04-10 00:00:00 UTC,13334.86,3084.59
2017-04-11 00:00:00 UTC,13130.47,3037.31
2017-04-12 00:00:00 UTC,14115.28,3265.12
2017-04-13 00:00:00 UTC,14029.95,3245.38
2017-04-14 00:00:00 UTC,13884.94,3211.84
2017-04-15 00:00:00 UTC,13738.28,3177.91
2017-04-16 00:00:00 UTC,15033.53,3477.52
2017-04-17 00:00:00 UTC,15624.51,3614.23
2017-04-18 00:00:00 UTC,15015.82,3473.43
2017-04-19 00:00:00 UTC,15185.71,3512.73
2017-04-20 00:00:00 UTC,15030.92,3476.92
2017-04-21 00:00:00 UTC,15477.75,3580.28
2017-04-22 00:00:00 UTC,15425.53,3568.20
2017-04-23 00:00:00 UTC,17254.88,3991.36
2017-04-24 00:00:00 UTC,16935.00,3917.37
2017-04-25 00:00:00 UTC,17814.05,4120.71
2017-04-26 00:00:00 UTC,18689.06,4323.11
2017-04-27 00:00:00 UTC,20846.67,4822.21
2017-04-28 00:00:00 UTC,23229.18,5373.32
2017-04-29 00:00:00 UTC,24329.99,5627.96
2017-04-30 00:00:00 UTC,24819.72,5741.25
2017-05-01 00:00:00 UTC,22513.67,5207.81
2017-05-02 00:00:00 UTC,20164.90,4664.50
2017-05-03 00:00:00 UTC,22396.08,5180.61
2017-05-04 00:00:00 UTC,24452.51,5656.30
2017-05-05 00:00:00 UTC,27082.68,6264.71
2017-05-06 00:00:00 UTC,39073.14,9038.32
2017-05-07 00:00:00 UTC,44004.41,10179.01
2017-05-08 00:00:00 UTC,50107.12,11590.67
2017-05-09 00:00:00 UTC,40860.97,9451.87
2017-05-10 00:00:00 UTC,42784.68,9896.86
2017-05-11 00:00:00 UTC,39625.58,9166.10
2017-05-12 00:00:00 UTC,39946.04,9240.23
2017-05-13 00:00:00 UTC,38506.55,8907.25
2017-05-14 00:00:00 UTC,39552.56,9149.21
2017-05-15 00:00:00 UTC,36987.89,8555.96
2017-05-16 00:00:00 UTC,35222.26,8147.54
2017-05-17 00:00:00 UTC,44073.36,10194.96
2017-05-18 00:00:00 UTC,48851.83,11300.30
2017-05-19 00:00:00 UTC,50416.64,11662.27
2017-05-20 00:00:00 UTC,60974.97,14104.60
2017-05-21 00:00:00 UTC,96140.65,22239.05
2017-05-22 00:00:00 UTC,108953.36,25202.86
2017-05-23 00:00:00 UTC,117299.70,27133.52
2017-05-24 00:00:00 UTC,116020.60,26837.64
2017-05-25 00:00:00 UTC,101583.35,23498.04
2017-05-26 00:00:00 UTC,86178.86,19934.71
2017-05-27 00:00:00 UTC,79481.80,18385.56
2017-05-28 00:00:00 UTC,82942.75,19186.14
2017-05-29 00:00:00 UTC,89147.07,20621.31
2017-05-30 00:00:00 UTC,82001.58,18968.43
2017-05-31 00:00:00 UTC,85092.14,19683.33
2017-06-01 00:00:00 UTC,90361.03,20902.12
2017-06-02 00:00:00 UTC,97402.83,22531.01
2017-06-03 00:00:00 UTC,108319.58,25056.25
2017-06-04 00:00:00 UTC,105976.88,24514.35
2017-06-05 00:00:00 UTC,126002.99,29146.74
2017-06-06 00:00:00 UTC,122654.68,28372.22
2017-06-07 00:00:00 UTC,108188.22,25025.87
2017-06-08 00:00:00 UTC,113745.39,26311.34
2017-06-09 00:00:00 UTC,111154.68,25712.07
2017-06-10 00:00:00 UTC,106150.25,24554.45
2017-06-11 00:00:00 UTC,118362.68,27379.40
2017-06-12 00:00:00 UTC,104809.67,24244.35
2017-06-13 00:00:00 UTC,108203.25,25029.35
2017-06-14 00:00:00 UTC,98157.52,22705.59
2017-06-15 00:00:00 UTC,97472.85,22547.21
2017-06-16 00:00:00 UTC,102203.75,23641.55
2017-06-17 00:00:00 UTC,110644.26,25594.00
2017-06-18 00:00:00 UTC,103232.58,23879.54
2017-06-19 00:00:00 UTC,103972.42,24050.68
2017-06-20 00:00:00 UTC,107892.00,24957.35
2017-06-21 00:00:00 UTC,103286.84,23892.09
2017-06-22 00:00:00 UTC,102563.13,23724.68
2017-06-23 00:00:00 UTC,102381.19,23682.60
2017-06-24 00:00:00 UTC,101195.23,23408.27
2017-06-25 00:00:00 UTC,95204.17,22022.43
2017-06-26 00:00:00 UTC,88623.02,20500.09
2017-06-27 00:00:00 UTC,85561.33,19791.87
2017-06-28 00:00:00 UTC,91521.78,21170.62
2017-06-29 00:00:00 UTC,87271.10,20187.36
2017-06-30 00:00:00 UTC,85046.69,19672.82
2017-07-01 00:00:00 UTC,76996.79,17810.73
2017-07-02 00:00:00 UTC,81169.43,18775.94
2017-07-03 00:00:00 UTC,83481.37,19310.73
2017-07-04 00:00:00 UTC,82354.99,19050.18
2017-07-05 00:00:00 UTC,89553.61,20715.35
2017-07-06 00:00:00 UTC,86947.71,20112.56
2017-07-07 00:00:00 UTC,78934.11,18258.87
2017-07-08 00:00:00 UTC,79927.21,18488.59
2017-07-09 00:00:00 UTC,76470.03,17688.89
2017-07-10 00:00:00 UTC,62894.52,14548.63
2017-07-11 00:00:00 UTC,59315.71,13720.78
2017-07-12 00:00:00 UTC,63516.10,14692.41
2017-07-13 00:00:00 UTC,59830.38,13839.84
2017-07-14 00:00:00 UTC,55075.80,12740.02
2017-07-15 00:00:00 UTC,49240.74,11390.26
2017-07-16 00:00:00 UTC,43002.86,9947.33
2017-07-17 00:00:00 UTC,49242.70,11390.72
2017-07-18 00:00:00 UTC,59368.89,13733.09
2017-07-19 00:00:00 UTC,55564.73,12853.11
2017-07-20 00:00:00 UTC,62487.56,14454.49
2017-07-21 00:00:00 UTC,63312.76,14645.37
2017-07-22 00:00:00 UTC,68436.84,15830.66
2017-07-23 00:00:00 UTC,64444.29,14907.12
2017-07-24 00:00:00 UTC,65097.04,15058.11
2017-07-25 00:00:00 UTC,58247.51,13473.69
2017-07-26 00:00:00 UTC,58533.78,13539.91
2017-07-27 00:00:00 UTC,60010.09,13881.41
2017-07-28 00:00:00 UTC,58088.35,13436.87
2017-07-29 00:00:00 UTC,58014.32,13419.75
2017-07-30 00:00:00 UTC,55828.35,12914.09
2017-07-31 00:00:00 UTC,54950.27,12710.98
2017-08-01 00:00:00 UTC,59245.09,13704.45
2017-08-02 00:00:00 UTC,58867.01,13616.99
2017-08-03 00:00:00 UTC,58858.65,13615.06
2017-08-04 00:00:00 UTC,58831.88,13608.87
2017-08-05 00:00:00 UTC,67934.15,15714.38
2017-08-06 00:00:00 UTC,62581.02,14476.11
2017-08-07 00:00:00 UTC,63918.98,14785.60
2017-08-08 00:00:00 UTC,64342.04,14883.46
2017-08-09 00:00:00 UTC,63276.28,14636.94
2017-08-10 00:00:00 UTC,61759.20,14286.01
2017-08-11 00:00:00 UTC,59997.07,13878.39
2017-08-12 00:00:00 UTC,60265.76,13940.55
2017-08-13 00:00:00 UTC,57970.20,13409.54
2017-08-14 00:00:00 UTC,55654.14,12873.80
2017-08-15 00:00:00 UTC,56810.95,13141.39
2017-08-16 00:00:00 UTC,56094.92,12975.76
2017-08-17 00:00:00 UTC,56979.70,13180.42
2017-08-18 00:00:00 UTC,54779.82,12671.55
2017-08-19 00:00:00 UTC,54067.09,12506.68
2017-08-20 00:00:00 UTC,55150.64,12757.33
2017-08-21 00:00:00 UTC,55564.15,12852.98
2017-08-22 00:00:00 UTC,55114.98,12749.08
2017-08-23 00:00:00 UTC,55966.99,12946.16
2017-08-24 00:00:00 UTC,57088.00,13205.48
2017-08-25 00:00:00 UTC,55604.93,12862.41
2017-08-26 00:00:00 UTC,55014.40,12725.81
2017-08-27 00:00:00 UTC,55852.91,12919.78
2017-08-28 00:00:00 UTC,57531.78,13308.13
2017-08-29 00:00:00 UTC,60003.68,13879.92
2017-08-30 00:00:00 UTC,68228.67,15782.51
2017-08-31 00:00:00 UTC,68129.14,15759.49
2017-09-01 00:00:00 UTC,81754.30,18911.23
2017-09-02 00:00:00 UTC,72327.52,16730.65
2017-09-03 00:00:00 UTC,71372.71,16509.78
2017-09-04 00:00:00 UTC,59819.91,13837.41
2017-09-05 00:00:00 UTC,63871.82,14774.69
2017-09-06 00:00:00 UTC,66441.28,15369.05
2017-09-07 00:00:00 UTC,63544.68,14699.02
2017-09-08 00:00:00 UTC,53609.32,12400.79
2017-09-09 00:00:00 UTC,52250.37,12086.44
2017-09-10 00:00:00 UTC,45925.96,10623.50
2017-09-11 00:00:00 UTC,47740.68,11043.27
2017-09-12 00:00:00 UTC,47357.66,10954.67
2017-09-13 00:00:00 UTC,45571.35,10541.47
2017-09-14 00:00:00 UTC,28249.65,6534.65
2017-09-15 00:00:00 UTC,29042.86,6718.13
2017-09-16 00:00:00 UTC,28222.40,6528.35
2017-09-17 00:00:00 UTC,27277.99,6309.89
2017-09-18 00:00:00 UTC,30199.58,6985.70
2017-09-19 00:00:00 UTC,27699.20,6407.32
2017-09-20 00:00:00 UTC,27613.96,6387.60
2017-09-21 00:00:00 UTC,24348.67,5632.28
2017-09-22 00:00:00 UTC,25468.92,5891.42
2017-09-23 00:00:00 UTC,30954.71,7160.38
2017-09-24 00:00:00 UTC,29385.70,6797.44
2017-09-25 00:00:00 UTC,37455.53,8664.13
2017-09-26 00:00:00 UTC,36892.85,8533.98
2017-09-27 00:00:00 UTC,36866.00,8527.76
2017-09-28 00:00:00 UTC,35400.59,8188.79
2017-09-29 00:00:00 UTC,35033.32,8103.83
2017-09-30 00:00:00 UTC,37068.80,8574.68
2017-10-01 00:00:00 UTC,35150.03,8130.83
2017-10-02 00:00:00 UTC,34990.54,8093.94
2017-10-03 00:00:00 UTC,33732.11,7802.84
2017-10-04 00:00:00 UTC,33410.94,7728.55
2017-10-05 00:00:00 UTC,32591.31,7538.95
2017-10-06 00:00:00 UTC,33556.01,7762.11
2017-10-07 00:00:00 UTC,33680.01,7790.79
2017-10-08 00:00:00 UTC,34469.36,7973.38
2017-10-09 00:00:00 UTC,31528.27,7293.05
2017-10-10 00:00:00 UTC,32347.23,7482.49
2017-10-11 00:00:00 UTC,33585.27,7768.87
2017-10-12 00:00:00 UTC,34787.87,8047.06
2017-10-13 00:00:00 UTC,33803.75,7819.41
2017-10-14 00:00:00 UTC,34453.46,7969.70
2017-10-15 00:00:00 UTC,34870.55,8066.18
2017-10-16 00:00:00 UTC,38000.98,8790.31
2017-10-17 00:00:00 UTC,35185.59,8139.06
2017-10-18 00:00:00 UTC,34008.60,7866.80
2017-10-19 00:00:00 UTC,35289.64,8163.12
2017-10-20 00:00:00 UTC,34157.97,7901.35
2017-10-21 00:00:00 UTC,32836.43,7595.65
2017-10-22 00:00:00 UTC,33555.39,7761.96
2017-10-23 00:00:00 UTC,33638.62,7781.21
2017-10-24 00:00:00 UTC,35331.36,8172.77
2017-10-25 00:00:00 UTC,34835.84,8058.15
2017-10-26 00:00:00 UTC,34111.89,7890.69
2017-10-27 00:00:00 UTC,33710.01,7797.73
2017-10-28 00:00:00 UTC,32612.50,7543.85
2017-10-29 00:00:00 UTC,39988.42,9250.04
2017-10-30 00:00:00 UTC,36678.57,8484.41
2017-10-31 00:00:00 UTC,36960.22,8549.56
2017-11-01 00:00:00 UTC,36129.73,8357.45
2017-11-02 00:00:00 UTC,39008.40,9023.34
2017-11-03 00:00:00 UTC,38509.65,8907.97
2017-11-04 00:00:00 UTC,37663.86,8712.33
2017-11-05 00:00:00 UTC,39050.40,9033.06
2017-11-06 00:00:00 UTC,38542.13,8915.48
2017-11-07 00:00:00 UTC,39346.10,9101.46
2017-11-08 00:00:00 UTC,39902.99,9230.28
2017-11-09 00:00:00 UTC,45917.44,10621.52
2017-11-10 00:00:00 UTC,38392.72,8880.92
2017-11-11 00:00:00 UTC,38960.43,9012.24
2017-11-12 00:00:00 UTC,34570.11,7996.68
2017-11-13 00:00:00 UTC,38931.12,9005.46
2017-11-14 00:00:00 UTC,39133.84,9052.36
2017-11-15 00:00:00 UTC,43112.66,9972.73
2017-11-16 00:00:00 UTC,44589.93,10314.45
2017-11-17 00:00:00 UTC,42666.10,9869.43
2017-11-18 00:00:00 UTC,44491.07,10291.58
2017-11-19 00:00:00 UTC,45051.67,10421.26
2017-11-20 00:00:00 UTC,44230.90,10231.40
2017-11-21 00:00:00 UTC,44364.48,10262.30
2017-11-22 00:00:00 UTC,62491.57,14455.42
2017-11-23 00:00:00 UTC,65047.68,15046.69
2017-11-24 00:00:00 UTC,62818.60,14531.06
2017-11-25 00:00:00 UTC,66669.55,15421.86
2017-11-26 00:00:00 UTC,65877.95,15238.75
2017-11-27 00:00:00 UTC,65725.96,15203.59
2017-11-28 00:00:00 UTC,78807.84,18229.66
2017-11-29 00:00:00 UTC,69448.33,16064.64
2017-11-30 00:00:00 UTC,68885.22,15934.38
2017-12-01 00:00:00 UTC,70562.06,16322.27
2017-12-02 00:00:00 UTC,71171.96,16463.35
2017-12-03 00:00:00 UTC,72639.48,16802.81
2017-12-04 00:00:00 UTC,81149.62,18771.36
2017-12-05 00:00:00 UTC,85166.05,19700.43
2017-12-06 00:00:00 UTC,88016.27,20359.74
2017-12-07 00:00:00 UTC,95904.10,22184.33
2017-12-08 00:00:00 UTC,94056.19,21756.88
2017-12-09 00:00:00 UTC,89001.83,20587.72
2017-12-10 00:00:00 UTC,87153.78,20160.23
2017-12-11 00:00:00 UTC,90113.13,20844.78
2017-12-12 00:00:00 UTC,105149.31,24322.91
2017-12-13 00:00:00 UTC,112142.83,25940.64
2017-12-14 00:00:00 UTC,123789.22,28634.66
2017-12-15 00:00:00 UTC,123976.12,28677.89
2017-12-16 00:00:00 UTC,195123.03,45135.45
2017-12-17 00:00:00 UTC,196469.38,45446.88
2017-12-18 00:00:00 UTC,210218.11,48627.21
2017-12-19 00:00:00 UTC,186471.15,43134.11
2017-12-20 00:00:00 UTC,225940.84,52264.16
2017-12-21 00:00:00 UTC,257031.55,59455.99
2017-12-22 00:00:00 UTC,204691.05,47348.70
2017-12-23 00:00:00 UTC,250861.16,58028.67
2017-12-24 00:00:00 UTC,298778.47,69112.80
2017-12-25 00:00:00 UTC,299172.99,69204.06
2017-12-26 00:00:00 UTC,325157.24,75214.68
2017-12-27 00:00:00 UTC,307467.66,71122.77
2017-12-28 00:00:00 UTC,282405.03,65325.33
2017-12-29 00:00:00 UTC,321416.16,74349.30
2017-12-30 00:00:00 UTC,275139.12,63644.60
2017-12-31 00:00:00 UTC,315395.67,72956.66
2018-01-01 00:00:00 UTC,299439.37,69265.68
2018-01-02 00:00:00 UTC,307484.51,71126.66
2018-01-03 00:00:00 UTC,315934.20,73081.23
2018-01-04 00:00:00 UTC,332611.56,76939.00
2018-01-05 00:00:00 UTC,455892.97,105456.19
2018-01-06 00:00:00 UTC,522566.71,120879.02
2018-01-07 00:00:00 UTC,579238.66,133988.26
2018-01-08 00:00:00 UTC,515960.73,119350.94
2018-01-09 00:00:00 UTC,468896.09,108464.05
2018-01-10 00:00:00 UTC,441289.94,102078.25
2018-01-11 00:00:00 UTC,388119.92,89779.07
2018-01-12 00:00:00 UTC,441571.70,102143.43
2018-01-13 00:00:00 UTC,427705.15,98935.85
2018-01-14 00:00:00 UTC,397243.31,91889.48
2018-01-15 00:00:00 UTC,342005.91,79112.08
2018-01-16 00:00:00 UTC,229086.56,52991.82
2018-01-17 00:00:00 UTC,255806.27,59172.56
2018-01-18 00:00:00 UTC,265230.76,61352.62
2018-01-19 00:00:00 UTC,263340.20,60915.30
2018-01-20 00:00:00 UTC,286423.85,66254.96
2018-01-21 00:00:00 UTC,237037.93,54831.11
2018-01-22 00:00:00 UTC,222381.41,51440.80
2018-01-23 00:00:00 UTC,218863.01,50626.93
2018-01-24 00:00:00 UTC,231524.79,53555.82
2018-01-25 00:00:00 UTC,249048.35,57609.34
2018-01-26 00:00:00 UTC,234942.41,54346.38
2018-01-27 00:00:00 UTC,242610.59,56120.17
2018-01-28 00:00:00 UTC,245821.35,56862.87
2018-01-29 00:00:00 UTC,227405.30,52602.91
2018-01-30 00:05:20 UTC,225893.61,52253.23
2018-01-31 00:00:00 UTC,195879.09,45310.33
2018-02-01 00:00:00 UTC,194170.99,44915.22
2018-02-02 00:00:00 UTC,164171.14,37975.72
2018-02-03 00:00:00 UTC,145731.79,33710.37
2018-02-04 00:00:00 UTC,167015.56,38633.68
2018-02-05 00:00:00 UTC,144913.46,33521.07
2018-02-06 00:00:00 UTC,114001.16,26370.51
2018-02-07 00:00:00 UTC,142237.33,32902.04
2018-02-08 00:05:28 UTC,140181.34,32426.45
2018-02-09 00:00:00 UTC,148403.75,34328.44
2018-02-10 00:00:00 UTC,163842.21,37899.63
2018-02-11 00:00:00 UTC,164799.25,38121.01
2018-02-12 00:00:00 UTC,164388.14,38025.92
2018-02-13 00:00:00 UTC,179584.74,41541.16
2018-02-14 00:00:00 UTC,183974.11,42556.50
2018-02-15 00:00:00 UTC,221820.81,51311.12
2018-02-16 00:00:00 UTC,241750.80,55921.28
2018-02-17 00:00:00 UTC,231301.81,53504.24
2018-02-18 00:00:00 UTC,232584.53,53800.96
2018-02-19 00:00:00 UTC,213513.41,49389.47
2018-02-20 00:00:00 UTC,221264.72,51182.49
2018-02-21 00:00:00 UTC,233600.20,54035.90
2018-02-22 00:00:00 UTC,205732.28,47589.55
2018-02-23 00:00:00 UTC,205534.64,47543.84
2018-02-24 00:00:00 UTC,220118.03,50917.24
2018-02-25 00:00:00 UTC,206334.36,47728.83
2018-02-26 00:00:00 UTC,203921.54,47170.70
2018-02-27 00:00:00 UTC,209880.21,48549.04
2018-02-28 00:00:00 UTC,207899.64,48090.90
2018-03-01 00:00:00 UTC,196167.09,45376.95
2018-03-02 00:00:00 UTC,201831.55,46687.25
2018-03-03 00:00:00 UTC,183358.78,42414.16
2018-03-04 00:00:00 UTC,173452.95,40122.77
2018-03-05 00:00:00 UTC,175284.09,40546.34
2018-03-06 00:00:00 UTC,168673.07,39017.10
2018-03-07 00:00:00 UTC,150276.49,34761.64
2018-03-08 00:00:00 UTC,132218.53,30584.51
2018-03-09 00:00:00 UTC,132296.68,30602.59
2018-03-10 00:00:00 UTC,135496.90,31342.85
2018-03-11 00:00:00 UTC,131878.96,30505.96
2018-03-12 00:00:00 UTC,137663.48,31844.02
2018-03-13 00:00:00 UTC,133150.66,30800.13
2018-03-14 00:00:00 UTC,129741.98,30011.64
2018-03-15 00:00:00 UTC,117181.01,27106.06
2018-03-16 00:00:00 UTC,116914.78,27044.48
2018-03-17 00:00:00 UTC,118404.82,27389.15
2018-03-18 00:00:00 UTC,110023.81,25450.47
2018-03-19 00:00:00 UTC,104689.60,24216.58
2018-03-20 00:00:00 UTC,115422.41,26699.27
2018-03-21 00:00:00 UTC,120627.39,27903.27
2018-03-22 00:00:00 UTC,120567.27,27889.37
2018-03-23 00:00:00 UTC,117031.59,27071.50
2018-03-24 00:00:00 UTC,116465.64,26940.58
2018-03-25 00:00:00 UTC,114657.18,26522.25
2018-03-26 00:00:00 UTC,114001.52,26370.59
2018-03-27 00:00:00 UTC,107660.88,24903.89
2018-03-28 00:00:00 UTC,102803.21,23780.22
2018-03-29 00:00:00 UTC,102966.64,23818.02
2018-03-30 00:00:00 UTC,92450.30,21385.41
2018-03-31 00:00:00 UTC,90466.05,20926.41
2018-04-01 00:00:00 UTC,92176.76,21322.13
2018-04-02 00:00:00 UTC,88916.40,20567.95
2018-04-03 00:00:00 UTC,92222.99,21332.83
2018-04-04 00:00:00 UTC,99224.61,22952.43
2018-04-05 00:00:00 UTC,89244.55,20643.86
2018-04-06 00:00:00 UTC,91548.88,21176.89
2018-04-07 00:00:00 UTC,88585.82,20491.48
2018-04-08 00:00:00 UTC,92464.61,21388.72
2018-04-09 00:00:00 UTC,93205.55,21560.11
2018-04-10 00:00:00 UTC,90531.55,20941.57
2018-04-11 00:00:00 UTC,102202.38,23641.24
2018-04-12 00:00:00 UTC,109955.15,25434.59
2018-04-13 00:00:00 UTC,124767.45,28860.94
2018-04-14 00:00:00 UTC,130822.46,30261.57
2018-04-15 00:00:00 UTC,136133.12,31490.02
2018-04-16 00:00:00 UTC,150591.73,34834.56
2018-04-17 00:00:00 UTC,151381.83,35017.32
2018-04-18 00:00:00 UTC,154835.55,35816.23
2018-04-19 00:00:00 UTC,177507.58,41060.68
2018-04-20 00:00:00 UTC,191975.76,44407.43
2018-04-21 00:00:00 UTC,189368.31,43804.27
2018-04-22 00:00:00 UTC,178127.80,41204.14
2018-04-23 00:00:00 UTC,182690.26,42259.52
2018-04-24 00:00:00 UTC,182318.18,42173.45
2018-04-25 00:00:00 UTC,192328.19,44488.95
2018-04-26 00:00:00 UTC,167004.15,38631.04
2018-04-27 00:00:00 UTC,182871.50,42301.45
2018-04-28 00:00:00 UTC,178462.94,41281.67
2018-04-29 00:00:00 UTC,179752.21,41579.90
2018-04-30 00:00:00 UTC,178696.70,41335.74
2018-05-01 00:00:00 UTC,174995.06,40479.48
2018-05-02 00:00:00 UTC,168794.93,39045.28
2018-05-03 00:00:00 UTC,174467.28,40357.40
2018-05-04 00:00:00 UTC,179081.04,41424.64
2018-05-05 00:00:00 UTC,172987.64,40015.13
2018-05-06 00:00:00 UTC,170276.12,39387.91
2018-05-07 00:00:00 UTC,163898.18,37912.58
2018-05-08 00:00:00 UTC,158738.65,36719.09
2018-05-09 00:00:00 UTC,171086.66,39575.40
2018-05-10 00:00:00 UTC,165676.97,38324.04
2018-05-11 00:00:00 UTC,156503.09,36201.96
2018-05-12 00:00:00 UTC,147048.34,34014.91
2018-05-13 00:00:00 UTC,132432.58,30634.02
2018-05-14 00:00:00 UTC,138489.43,32035.08
2018-05-15 00:00:00 UTC,148245.88,34291.92
2018-05-16 00:00:00 UTC,149048.51,34477.59
2018-05-17 00:00:00 UTC,144071.56,33326.33
2018-05-18 00:00:00 UTC,134093.27,31018.17
2018-05-19 00:00:00 UTC,137044.29,31700.79
2018-05-20 00:00:00 UTC,139936.90,32369.91
2018-05-21 00:00:00 UTC,142743.86,33019.21
2018-05-22 00:00:00 UTC,137933.26,31906.43
2018-05-23 00:00:00 UTC,127256.14,29436.62
2018-05-24 00:00:00 UTC,114344.31,26449.88
2018-05-25 00:00:00 UTC,115423.45,26699.51
2018-05-26 00:00:00 UTC,116502.40,26949.09
2018-05-27 00:00:00 UTC,114189.81,26414.15
2018-05-28 00:00:00 UTC,110766.52,25622.28
2018-05-29 00:00:00 UTC,105678.05,24445.22
2018-05-30 00:00:00 UTC,113102.35,26162.60
2018-05-31 00:00:00 UTC,111067.03,25691.79
2018-06-01 00:00:00 UTC,110879.78,25648.47
2018-06-02 00:00:00 UTC,112272.27,25970.58
2018-06-03 00:00:00 UTC,116746.60,27005.57
2018-06-04 00:00:00 UTC,120665.43,27912.07
2018-06-05 00:00:00 UTC,115703.11,26764.20
2018-06-06 00:00:00 UTC,119556.14,27655.47
2018-06-07 00:00:00 UTC,122307.53,28291.92
2018-06-08 00:00:00 UTC,122626.22,28365.64
2018-06-09 00:00:00 UTC,121287.29,28055.92
2018-06-10 00:00:00 UTC,118599.04,27434.08
2018-06-11 00:00:00 UTC,103836.73,24019.29
2018-06-12 00:00:00 UTC,106259.39,24579.70
2018-06-13 00:00:00 UTC,101957.03,23584.48
2018-06-14 00:00:00 UTC,92505.24,21398.11
2018-06-15 00:00:00 UTC,97415.64,22533.98
2018-06-16 00:00:00 UTC,94862.86,21943.48
2018-06-17 00:00:00 UTC,95714.54,22140.48
2018-06-18 00:00:00 UTC,96155.93,22242.59
2018-06-19 00:00:00 UTC,99429.28,22999.77
2018-06-20 00:00:00 UTC,98811.60,22856.89
2018-06-21 00:00:00 UTC,99260.53,22960.73
2018-06-22 00:00:00 UTC,97607.87,22578.45
2018-06-23 00:00:00 UTC,88412.10,20451.30
2018-06-24 00:00:00 UTC,88597.19,20494.11
2018-06-25 00:00:00 UTC,81865.83,18937.03
2018-06-26 00:00:00 UTC,82081.94,18987.02
2018-06-27 00:00:00 UTC,81226.47,18789.14
2018-06-28 00:00:00 UTC,79462.81,18381.17
2018-06-29 00:00:00 UTC,75107.14,17373.62
2018-06-30 00:00:00 UTC,78812.55,18230.75
2018-07-01 00:00:00 UTC,82394.25,19059.26
2018-07-02 00:00:00 UTC,82277.74,19032.31
2018-07-03 00:00:00 UTC,89350.51,20668.37
2018-07-04 00:00:00 UTC,86444.73,19996.21
2018-07-05 00:00:00 UTC,86612.35,20034.98
2018-07-06 00:00:00 UTC,84541.87,19556.04
2018-07-07 00:00:00 UTC,85022.33,19667.19
2018-07-08 00:00:00 UTC,86545.49,20019.52
2018-07-09 00:00:00 UTC,85792.67,19845.38
2018-07-10 00:00:00 UTC,84702.56,19593.22
2018-07-11 00:00:00 UTC,78988.61,18271.48
2018-07-12 00:00:00 UTC,79837.40,18467.82
2018-07-13 00:00:00 UTC,76276.11,17644.03
2018-07-14 00:00:00 UTC,75124.47,17377.63
2018-07-15 00:00:00 UTC,76704.04,17743.02
2018-07-16 00:00:00 UTC,78544.74,18168.80
2018-07-17 00:00:00 UTC,93551.42,21640.12
2018-07-18 00:00:00 UTC,106305.00,24590.25
2018-07-19 00:00:00 UTC,121569.51,28121.20
2018-07-20 00:00:00 UTC,125694.69,29075.43
2018-07-21 00:00:00 UTC,112887.46,26112.89
2018-07-22 00:00:00 UTC,107574.51,24883.91
2018-07-23 00:00:00 UTC,113828.67,26330.61
2018-07-24 00:00:00 UTC,112516.89,26027.17
2018-07-25 00:00:00 UTC,120355.16,27840.30
2018-07-26 00:00:00 UTC,115622.15,26745.47
2018-07-27 00:00:00 UTC,111174.80,25716.72
2018-07-28 00:00:00 UTC,112295.69,25976.00
2018-07-29 00:00:00 UTC,111958.19,25897.93
2018-07-30 00:00:00 UTC,108398.40,25074.49
2018-07-31 00:00:00 UTC,107771.57,24929.49
2018-08-01 00:00:00 UTC,99258.84,22960.34
2018-08-02 00:00:00 UTC,100434.98,23232.41
2018-08-03 00:00:00 UTC,98583.00,22804.01
2018-08-04 00:00:00 UTC,97496.65,22552.72
2018-08-05 00:00:00 UTC,93094.56,21534.44
2018-08-06 00:00:00 UTC,93667.88,21667.06
2018-08-07 00:00:00 UTC,91564.89,21180.60
2018-08-08 00:00:00 UTC,88264.66,20417.19
2018-08-09 00:00:00 UTC,80374.04,18591.95
2018-08-10 00:00:00 UTC,84503.22,19547.11
2018-08-11 00:00:00 UTC,80241.05,18561.19
2018-08-12 00:00:00 UTC,79391.94,18364.77
2018-08-13 00:00:00 UTC,79950.00,18493.86
2018-08-14 00:00:00 UTC,77732.09,17980.82
2018-08-15 00:00:00 UTC,74377.95,17204.95
2018-08-16 00:00:00 UTC,75977.71,17575.00
2018-08-17 00:00:00 UTC,76293.70,17648.10
2018-08-18 00:00:00 UTC,82211.93,19017.09
